building_id,location_id,hazard,hazard__source,hazard__confidence,hazard__status,soil_class,soil_class__source,soil_class__confidence,soil_class__status,building_age,building_age__source,building_age__confidence,building_age__status,floor_count,floor_count__source,floor_count__confidence,floor_count__status,structural_system,structural_system__source,structural_system__confidence,structural_system__status,usage_type,usage_type__source,usage_type__confidence,usage_type__status,is_existing_building,is_existing_building__source,is_existing_building__confidence,is_existing_building__status,retrofit_status,retrofit_status__source,retrofit_status__confidence,retrofit_status__status,completeness,mean_confidence,needs_field_check,lat,lon,area_m2,osm_id,risk_score,risk_band,data_status,triage_note
ZE00984,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZD,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,,OSM (kat tag'i yok),,belirlenemedi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,varsayılan (tag yok),0.3,saha_dogrulamasi_gerekli,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.0,0.52,True,41.004201,28.904848,619.8,573761353,75.5,Yüksek,site_only,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE00985,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZD,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,,OSM (kat tag'i yok),,belirlenemedi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,varsayılan (tag yok),0.3,saha_dogrulamasi_gerekli,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.0,0.52,True,41.005644,28.905281,477.6,573761354,75.5,Yüksek,site_only,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE00986,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZD,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,,OSM (kat tag'i yok),,belirlenemedi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,varsayılan (tag yok),0.3,saha_dogrulamasi_gerekli,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.0,0.52,True,41.005499,28.905383,405.0,573761355,75.5,Yüksek,site_only,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE00987,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZD,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,,OSM (kat tag'i yok),,belirlenemedi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,varsayılan (tag yok),0.3,saha_dogrulamasi_gerekli,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.0,0.52,True,41.005502,28.905204,151.0,573761356,75.5,Yüksek,site_only,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE00988,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZD,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,,OSM (kat tag'i yok),,belirlenemedi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,varsayılan (tag yok),0.3,saha_dogrulamasi_gerekli,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.0,0.52,True,41.005574,28.909815,854.2,573761357,75.5,Yüksek,site_only,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE00989,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZD,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,,OSM (kat tag'i yok),,belirlenemedi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,varsayılan (tag yok),0.3,saha_dogrulamasi_gerekli,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.0,0.52,True,41.006336,28.908274,191.9,573761365,75.5,Yüksek,site_only,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE00990,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZD,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,,OSM (kat tag'i yok),,belirlenemedi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,varsayılan (tag yok),0.3,saha_dogrulamasi_gerekli,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.0,0.52,True,41.006329,28.908476,187.2,573761366,75.5,Yüksek,site_only,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE00991,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZD,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,,OSM (kat tag'i yok),,belirlenemedi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,varsayılan (tag yok),0.3,saha_dogrulamasi_gerekli,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.0,0.52,True,41.006742,28.908052,164.3,573761374,75.5,Yüksek,site_only,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE00992,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZD,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,,OSM (kat tag'i yok),,belirlenemedi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,varsayılan (tag yok),0.3,saha_dogrulamasi_gerekli,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.0,0.52,True,41.006829,28.908042,72.5,573761375,75.5,Yüksek,site_only,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE00993,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZD,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,,OSM (kat tag'i yok),,belirlenemedi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,varsayılan (tag yok),0.3,saha_dogrulamasi_gerekli,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.0,0.52,True,41.004847,28.905148,81.5,573761376,75.5,Yüksek,site_only,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE00994,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZD,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,,OSM (kat tag'i yok),,belirlenemedi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,varsayılan (tag yok),0.3,saha_dogrulamasi_gerekli,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.0,0.52,True,41.004854,28.90523,90.4,573761377,75.5,Yüksek,site_only,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE00995,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZD,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,,OSM (kat tag'i yok),,belirlenemedi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,varsayılan (tag yok),0.3,saha_dogrulamasi_gerekli,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.0,0.52,True,41.004833,28.905477,446.8,573761378,75.5,Yüksek,site_only,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE00996,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZD,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,,OSM (kat tag'i yok),,belirlenemedi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,varsayılan (tag yok),0.3,saha_dogrulamasi_gerekli,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.0,0.52,True,41.004856,28.905938,161.8,573761379,75.5,Yüksek,site_only,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE00997,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZC,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,,OSM (kat tag'i yok),,belirlenemedi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,OSM building tag,0.7,gozlemlendi,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.0,0.6,True,41.009124,28.912041,137.6,573802814,66.4,Yüksek,site_only,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE00998,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZC,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,,OSM (kat tag'i yok),,belirlenemedi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,OSM building tag,0.7,gozlemlendi,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.0,0.6,True,41.009244,28.91176,101.4,573802852,66.4,Yüksek,site_only,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE00999,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZC,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,,OSM (kat tag'i yok),,belirlenemedi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,OSM building tag,0.7,gozlemlendi,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.0,0.6,True,41.009478,28.91068,244.8,573808608,66.4,Yüksek,site_only,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01000,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZC,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,,OSM (kat tag'i yok),,belirlenemedi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,OSM building tag,0.7,gozlemlendi,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.0,0.6,True,41.009367,28.910783,69.3,573808793,66.4,Yüksek,site_only,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01001,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZD,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,,OSM (kat tag'i yok),,belirlenemedi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,varsayılan (tag yok),0.3,saha_dogrulamasi_gerekli,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.0,0.52,True,41.004676,28.902738,79.0,574490761,75.5,Yüksek,site_only,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01002,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZD,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,,OSM (kat tag'i yok),,belirlenemedi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,varsayılan (tag yok),0.3,saha_dogrulamasi_gerekli,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.0,0.52,True,41.004119,28.902611,134.7,574491047,75.5,Yüksek,site_only,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01003,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZD,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,,OSM (kat tag'i yok),,belirlenemedi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,varsayılan (tag yok),0.3,saha_dogrulamasi_gerekli,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.0,0.52,True,41.004494,28.902735,75.1,574492009,75.5,Yüksek,site_only,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01004,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZD,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,,OSM (kat tag'i yok),,belirlenemedi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,varsayılan (tag yok),0.3,saha_dogrulamasi_gerekli,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.0,0.52,True,41.004495,28.902615,72.6,574492238,75.5,Yüksek,site_only,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01005,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZD,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,,OSM (kat tag'i yok),,belirlenemedi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,varsayılan (tag yok),0.3,saha_dogrulamasi_gerekli,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.0,0.52,True,41.004399,28.902734,59.3,574492544,75.5,Yüksek,site_only,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01006,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZD,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,,OSM (kat tag'i yok),,belirlenemedi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,varsayılan (tag yok),0.3,saha_dogrulamasi_gerekli,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.0,0.52,True,41.004397,28.902622,62.6,574498078,75.5,Yüksek,site_only,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01007,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZC,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,,OSM (kat tag'i yok),,belirlenemedi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,varsayılan (tag yok),0.3,saha_dogrulamasi_gerekli,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.0,0.52,True,41.009901,28.911104,181.3,574500813,66.4,Yüksek,site_only,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01008,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZD,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,,OSM (kat tag'i yok),,belirlenemedi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,varsayılan (tag yok),0.3,saha_dogrulamasi_gerekli,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.0,0.52,True,41.004661,28.903821,75.4,574501894,75.5,Yüksek,site_only,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01009,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZD,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,,OSM (kat tag'i yok),,belirlenemedi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,varsayılan (tag yok),0.3,saha_dogrulamasi_gerekli,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.0,0.52,True,41.004588,28.903834,78.4,574502310,75.5,Yüksek,site_only,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01010,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZD,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,,OSM (kat tag'i yok),,belirlenemedi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,varsayılan (tag yok),0.3,saha_dogrulamasi_gerekli,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.0,0.52,True,41.004482,28.903687,113.8,574502970,75.5,Yüksek,site_only,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01011,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZD,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,,OSM (kat tag'i yok),,belirlenemedi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,varsayılan (tag yok),0.3,saha_dogrulamasi_gerekli,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.0,0.52,True,41.004666,28.903432,107.8,574503561,75.5,Yüksek,site_only,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01012,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZD,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,,OSM (kat tag'i yok),,belirlenemedi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,varsayılan (tag yok),0.3,saha_dogrulamasi_gerekli,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.0,0.52,True,41.00458,28.903433,89.1,574503965,75.5,Yüksek,site_only,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01013,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZD,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,,OSM (kat tag'i yok),,belirlenemedi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,varsayılan (tag yok),0.3,saha_dogrulamasi_gerekli,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.0,0.52,True,41.004581,28.902928,107.2,574504201,75.5,Yüksek,site_only,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01014,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZD,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,,OSM (kat tag'i yok),,belirlenemedi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,varsayılan (tag yok),0.3,saha_dogrulamasi_gerekli,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.0,0.52,True,41.004495,28.903438,100.1,574504662,75.5,Yüksek,site_only,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01015,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZD,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,,OSM (kat tag'i yok),,belirlenemedi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,varsayılan (tag yok),0.3,saha_dogrulamasi_gerekli,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.0,0.52,True,41.004457,28.903304,189.5,574504802,75.5,Yüksek,site_only,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01016,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZD,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,,OSM (kat tag'i yok),,belirlenemedi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,varsayılan (tag yok),0.3,saha_dogrulamasi_gerekli,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.0,0.52,True,41.004399,28.903441,62.7,574505244,75.5,Yüksek,site_only,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01017,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZD,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,,OSM (kat tag'i yok),,belirlenemedi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,varsayılan (tag yok),0.3,saha_dogrulamasi_gerekli,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.0,0.52,True,41.0043,28.902625,79.8,574505723,75.5,Yüksek,site_only,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01018,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZD,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,,OSM (kat tag'i yok),,belirlenemedi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,varsayılan (tag yok),0.3,saha_dogrulamasi_gerekli,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.0,0.52,True,41.004263,28.902933,111.0,574506226,75.5,Yüksek,site_only,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
